"","ID","Earnings"
"3951",3951,13.474
"3952",3952,12.917
"3953",3953,15.702
"3954",3954,14.284
"3955",3955,14.632
"3956",3956,13.025
"3957",3957,13.973
"3958",3958,13.543
"3959",3959,12.02
"3960",3960,10.923
"3961",3961,15.488
"3962",3962,15.194
"3963",3963,11.005
"3964",3964,11.157
"3965",3965,12.333
"3966",3966,11.888
"3967",3967,14.572
"3968",3968,15.441
"3969",3969,15.259
"3970",3970,12.982
"3971",3971,13.346
"3972",3972,13.477
"3973",3973,11.149
"3974",3974,14.299
"3975",3975,15.371
"3976",3976,13.638
"3977",3977,14.054
"3978",3978,14.239
"3979",3979,13.6
"3980",3980,15.54
"3981",3981,15.896
"3982",3982,13.707
"3983",3983,12.264
"3984",3984,11.126
"3985",3985,15.495
"3986",3986,13.549
"3987",3987,14.657
"3988",3988,14.51
"3989",3989,12.089
"3990",3990,17.083
"3991",3991,13.656
"3992",3992,14.942
"3993",3993,13.379
"3994",3994,12.795
"3995",3995,14.091
"3996",3996,13.022
"3997",3997,16.49
"3998",3998,16.855
"3999",3999,13.771
"4000",4000,13.524
"4001",4001,14.472
"4002",4002,14.204
"4003",4003,12.579
"4004",4004,15.312
"4005",4005,11.522
"4006",4006,13.684
"4007",4007,12.26
"4008",4008,12.862
"4009",4009,12.814
"4010",4010,11.618
"4011",4011,16.652
"4012",4012,11.276
"4013",4013,11.056
"4014",4014,16.25
"4015",4015,12.247
"4016",4016,14.182
"4017",4017,14.142
"4018",4018,15.126
"4019",4019,15.169
"4020",4020,12.346
"4021",4021,15.442
"4022",4022,15.651
"4023",4023,15.51
"4024",4024,11.349
"4025",4025,14.274
"4026",4026,12.458
"4027",4027,15.782
"4028",4028,11.571
"4029",4029,13.855
"4030",4030,15.79
"4031",4031,12.368
"4032",4032,11.599
"4033",4033,15.331
"4034",4034,12.067
"4035",4035,15.266
"4036",4036,13.176
"4037",4037,15.922
"4038",4038,11.8
"4039",4039,16.433
"4040",4040,12.709
"4041",4041,10.987
"4042",4042,15.917
"4043",4043,12.44
"4044",4044,14.661
"4045",4045,12.813
"4046",4046,11.731
"4047",4047,13.685
"4048",4048,12.99
"4049",4049,12.435
"4050",4050,12.568
"4051",4051,13.53
"4052",4052,12.906
"4053",4053,11.577
"4054",4054,15.722
"4055",4055,10.897
"4056",4056,14.443
"4057",4057,15.679
"4058",4058,13.786
"4059",4059,16.546
"4060",4060,12.956
"4061",4061,15.548
"4062",4062,13.183
"4063",4063,14.221
"4064",4064,11.306
"4065",4065,13.272
"4066",4066,13.351
"4067",4067,13.71
"4068",4068,12.773
"4069",4069,15.647
"4070",4070,10.955
"4071",4071,14.711
"4072",4072,14.53
"4073",4073,11.428
"4074",4074,11.19
"4075",4075,11.73
"4076",4076,13.908
"4077",4077,13.944
"4078",4078,14.882
"4079",4079,11.226
"4080",4080,16.074
"4081",4081,15.837
"4082",4082,11.603
"4083",4083,14.803
"4084",4084,15.9
"4085",4085,15.113
"4086",4086,16.704
"4087",4087,11.634
"4088",4088,15.337
"4089",4089,16.374
"4090",4090,15.374
"4091",4091,14.837
"4092",4092,15.161
"4093",4093,14.197
"4094",4094,15.687
"4095",4095,16.072
"4096",4096,11.908
"4097",4097,15.464
"4098",4098,11.154
"4099",4099,14.962
"4100",4100,14.789
"4101",4101,16.935
"4102",4102,11.455
"4103",4103,16.674
"4104",4104,13.775
"4105",4105,12.522
"4106",4106,11.03
"4107",4107,14.917
"4108",4108,12.08
"4109",4109,12.299
"4110",4110,11.258
"4111",4111,15.107
"4112",4112,11.845
"4113",4113,11.378
"4114",4114,16.018
"4115",4115,15.239
"4116",4116,14.252
"4117",4117,13.777
"4118",4118,15.346
"4119",4119,16.174
"4120",4120,15.803
"4121",4121,13.375
"4122",4122,12.174
"4123",4123,15.372
"4124",4124,12.099
"4125",4125,11.897
"4126",4126,10.914
"4127",4127,12.915
"4128",4128,16.37
"4129",4129,15.39
"4130",4130,12.085
"4131",4131,14.576
"4132",4132,15.284
"4133",4133,13.667
"4134",4134,12.946
"4135",4135,15.898
"4136",4136,13.512
"4137",4137,15.087
"4138",4138,11.051
"4139",4139,11.483
"4140",4140,15.717
"4141",4141,11.677
"4142",4142,11.515
"4143",4143,12.728
"4144",4144,11.401
"4145",4145,12.34
"4146",4146,11.835
"4147",4147,13.003
"4148",4148,13.581
"4149",4149,14.898
"4150",4150,11.489
"4151",4151,15.889
"4152",4152,13.398
"4153",4153,12.43
"4154",4154,15.196
"4155",4155,11.171
"4156",4156,14.535
"4157",4157,11.879
"4158",4158,16.663
"4159",4159,16.686
"4160",4160,11.873
"4161",4161,15.735
"4162",4162,14.641
"4163",4163,11.516
"4164",4164,16.601
"4165",4165,16.643
"4166",4166,10.896
"4167",4167,16.983
"4168",4168,12.475
"4169",4169,13.812
"4170",4170,16.7
"4171",4171,12.945
"4172",4172,16.236
"4173",4173,12.731
"4174",4174,11.008
"4175",4175,12.96
"4176",4176,17.084
"4177",4177,13.406
"4178",4178,11.796
"4179",4179,12.261
"4180",4180,11.62
"4181",4181,12.658
"4182",4182,12.975
"4183",4183,13.09
"4184",4184,11.86
"4185",4185,12.994
"4186",4186,13.49
"4187",4187,13.629
"4188",4188,16.692
"4189",4189,15.751
"4190",4190,15.882
"4191",4191,14.713
"4192",4192,14.684
"4193",4193,11.176
"4194",4194,13.531
"4195",4195,12.588
"4196",4196,12.838
"4197",4197,11.152
"4198",4198,11.224
"4199",4199,13.797
"4200",4200,12.114
"4201",4201,11.993
"4202",4202,15.721
"4203",4203,15.212
"4204",4204,13.262
"4205",4205,13.362
"4206",4206,16.3
"4207",4207,12.408
"4208",4208,14.833
"4209",4209,11.625
"4210",4210,14.37
"4211",4211,16.263
"4212",4212,13.423
"4213",4213,12.844
"4214",4214,15.847
"4215",4215,16.269
"4216",4216,12.702
"4217",4217,14.527
"4218",4218,15.184
"4219",4219,13.418
"4220",4220,13.452
"4221",4221,16.051
"4222",4222,11.129
"4223",4223,15.443
"4224",4224,15.328
"4225",4225,11.747
"4226",4226,13.885
"4227",4227,13.772
"4228",4228,14.943
"4229",4229,13.741
"4230",4230,14.993
"4231",4231,16.445
"4232",4232,16.351
"4233",4233,12.253
"4234",4234,12.537
"4235",4235,15.587
"4236",4236,15.568
"4237",4237,11.204
"4238",4238,15.227
"4239",4239,16.523
"4240",4240,11.739
"4241",4241,16.219
"4242",4242,16.493
"4243",4243,11.08
"4244",4244,14.717
"4245",4245,16.475
"4246",4246,12.894
"4247",4247,11.844
"4248",4248,14.694
"4249",4249,11.035
"4250",4250,15.724
"4251",4251,12.026
"4252",4252,14.796
"4253",4253,12.962
"4254",4254,11.837
"4255",4255,10.839
"4256",4256,12.898
"4257",4257,13.021
"4258",4258,16.978
"4259",4259,14.92
"4260",4260,15.167
"4261",4261,16.699
"4262",4262,11.315
"4263",4263,11.203
"4264",4264,14.105
"4265",4265,14.236
"4266",4266,15.698
"4267",4267,13.292
"4268",4268,12.585
"4269",4269,15.53
"4270",4270,11.585
"4271",4271,11.421
"4272",4272,15.965
"4273",4273,14.622
"4274",4274,13.043
"4275",4275,14.071
"4276",4276,14.965
"4277",4277,13.616
"4278",4278,17.005
"4279",4279,15.723
"4280",4280,14.547
"4281",4281,15.569
"4282",4282,15.181
"4283",4283,13.787
"4284",4284,15.764
"4285",4285,15.678
"4286",4286,11.21
"4287",4287,11.497
"4288",4288,16.48
"4289",4289,12.993
"4290",4290,11.127
"4291",4291,11.69
"4292",4292,16.182
"4293",4293,14.877
"4294",4294,12.057
"4295",4295,13.717
"4296",4296,11.256
"4297",4297,11.311
"4298",4298,13.904
"4299",4299,14.087
"4300",4300,10.892
"4301",4301,13.74
"4302",4302,14.194
"4303",4303,14.488
"4304",4304,16.956
"4305",4305,16.873
"4306",4306,14.604
"4307",4307,11.519
"4308",4308,16.964
"4309",4309,14.041
"4310",4310,14.797
"4311",4311,12.356
"4312",4312,13.356
"4313",4313,12.257
"4314",4314,12.332
"4315",4315,16.486
"4316",4316,13.052
"4317",4317,16.389
"4318",4318,16.122
"4319",4319,15.22
"4320",4320,12.278
"4321",4321,13.133
"4322",4322,12.943
"4323",4323,13.654
"4324",4324,16.641
"4325",4325,11.791
"4326",4326,11.073
"4327",4327,14.27
"4328",4328,16.379
"4329",4329,11.988
"4330",4330,16.963
"4331",4331,14.979
"4332",4332,15.172
"4333",4333,11.042
"4334",4334,15.851
"4335",4335,15.201
"4336",4336,12.498
"4337",4337,15.457
"4338",4338,14.574
"4339",4339,15.958
"4340",4340,16.5
"4341",4341,11.391
"4342",4342,13.387
"4343",4343,12.543
"4344",4344,15.261
"4345",4345,13.108
"4346",4346,13.59
"4347",4347,10.825
"4348",4348,16.511
"4349",4349,16.17
"4350",4350,12.637
"4351",4351,16.035
"4352",4352,14.784
"4353",4353,14.17
"4354",4354,14.831
"4355",4355,12.235
"4356",4356,15.773
"4357",4357,16.102
"4358",4358,12.392
"4359",4359,11.793
"4360",4360,14.999
"4361",4361,14.295
"4362",4362,16.152
"4363",4363,14.303
"4364",4364,14.16
"4365",4365,15.272
"4366",4366,10.912
"4367",4367,15.393
"4368",4368,16.968
"4369",4369,13.984
"4370",4370,11.409
"4371",4371,12.337
"4372",4372,14.235
"4373",4373,15.631
"4374",4374,16.8
"4375",4375,12.345
"4376",4376,12.663
"4377",4377,10.899
"4378",4378,13.033
"4379",4379,12.168
"4380",4380,14.205
"4381",4381,11.187
"4382",4382,13.937
"4383",4383,14.805
"4384",4384,12.186
"4385",4385,13.501
"4386",4386,13.58
"4387",4387,16.193
"4388",4388,13.013
"4389",4389,12.205
"4390",4390,12.869
"4391",4391,10.929
"4392",4392,15.508
"4393",4393,14.953
"4394",4394,16.314
"4395",4395,12.31
"4396",4396,12.613
"4397",4397,15.423
"4398",4398,16.655
"4399",4399,12.171
"4400",4400,14.811
"4401",4401,14.131
"4402",4402,16.482
"4403",4403,11.95
"4404",4404,12.351
"4405",4405,15.931
"4406",4406,15.041
"4407",4407,16.616
"4408",4408,17.077
"4409",4409,14.725
"4410",4410,14.741
"4411",4411,12.472
"4412",4412,14.795
"4413",4413,11.362
"4414",4414,13.537
"4415",4415,10.844
"4416",4416,12.074
"4417",4417,12.433
"4418",4418,17.07
"4419",4419,11.734
"4420",4420,14.122
"4421",4421,16.717
"4422",4422,11.367
"4423",4423,11.108
"4424",4424,14.457
"4425",4425,14.4
"4426",4426,11.048
"4427",4427,11.165
"4428",4428,17.036
"4429",4429,13.298
"4430",4430,16.869
"4431",4431,13.081
"4432",4432,13.259
"4433",4433,14.591
"4434",4434,12.497
"4435",4435,12.103
"4436",4436,15.358
"4437",4437,11.36
"4438",4438,15.097
"4439",4439,11.031
"4440",4440,11.546
"4441",4441,14.977
"4442",4442,11.573
"4443",4443,13.5
"4444",4444,14.147
"4445",4445,12.23
"4446",4446,13.68
"4447",4447,14.371
"4448",4448,13.449
"4449",4449,13.759
"4450",4450,11.98
"4451",4451,15.91
"4452",4452,11.975
"4453",4453,13.273
"4454",4454,13.37
"4455",4455,14.515
"4456",4456,13.758
"4457",4457,14.195
"4458",4458,16.778
"4459",4459,12.867
"4460",4460,11.749
"4461",4461,11.049
"4462",4462,15.216
"4463",4463,15.583
"4464",4464,15.278
"4465",4465,12.669
"4466",4466,15.785
"4467",4467,12.577
"4468",4468,15.335
"4469",4469,11.083
"4470",4470,11.679
"4471",4471,12.477
"4472",4472,17.093
"4473",4473,12.874
"4474",4474,11.615
"4475",4475,11.894
"4476",4476,13.763
"4477",4477,14.41
"4478",4478,13.146
"4479",4479,14.249
"4480",4480,12.124
"4481",4481,12.164
"4482",4482,14.456
"4483",4483,15.52
"4484",4484,13.85
"4485",4485,14.749
"4486",4486,13.428
"4487",4487,12.754
"4488",4488,10.827
"4489",4489,16.254
"4490",4490,16.139
"4491",4491,12.41
"4492",4492,12.656
"4493",4493,12.178
"4494",4494,11.861
"4495",4495,16.579
"4496",4496,15.118
"4497",4497,12.11
"4498",4498,15.643
"4499",4499,11.833
"4500",4500,13.575
"4501",4501,15.884
"4502",4502,12.517
"4503",4503,16.848
"4504",4504,11.943
"4505",4505,15.856
"4506",4506,14.012
"4507",4507,12.459
"4508",4508,16.521
"4509",4509,16.947
"4510",4510,11.995
"4511",4511,12.6
"4512",4512,16.161
"4513",4513,12.878
"4514",4514,12.165
"4515",4515,15.204
"4516",4516,15.918
"4517",4517,12.749
"4518",4518,13.06
"4519",4519,13.995
"4520",4520,17.069
"4521",4521,11.799
"4522",4522,13.602
"4523",4523,10.815
"4524",4524,13.809
"4525",4525,13.306
"4526",4526,11.095
"4527",4527,14.664
"4528",4528,12.046
"4529",4529,15.356
"4530",4530,16.633
"4531",4531,13.892
"4532",4532,12.787
"4533",4533,13.714
"4534",4534,13.927
"4535",4535,15.774
"4536",4536,10.97
"4537",4537,13.29
"4538",4538,12.249
"4539",4539,12.812
"4540",4540,15.122
"4541",4541,10.944
"4542",4542,16.536
"4543",4543,11.822
"4544",4544,13.235
"4545",4545,16.446
"4546",4546,11.693
"4547",4547,16.18
"4548",4548,16.321
"4549",4549,16.179
"4550",4550,15.525
"4551",4551,14.115
"4552",4552,12.265
"4553",4553,11.595
"4554",4554,14.616
"4555",4555,14.183
"4556",4556,15.444
"4557",4557,12.153
"4558",4558,11.135
"4559",4559,16.352
"4560",4560,15.897
"4561",4561,14.21
"4562",4562,12.418
"4563",4563,16.113
"4564",4564,16.712
"4565",4565,13.648
"4566",4566,12.117
"4567",4567,16.799
"4568",4568,15.023
"4569",4569,10.974
"4570",4570,13.693
"4571",4571,16.87
"4572",4572,14.405
"4573",4573,14.175
"4574",4574,16.485
"4575",4575,11.985
"4576",4576,11.379
"4577",4577,16.271
"4578",4578,12.82
"4579",4579,11.744
"4580",4580,12.12
"4581",4581,16.646
"4582",4582,16.98
"4583",4583,12.18
"4584",4584,12.733
"4585",4585,14.992
"4586",4586,15.529
"4587",4587,14.786
"4588",4588,14.165
"4589",4589,15.355
"4590",4590,11.096
"4591",4591,12.207
"4592",4592,14.952
"4593",4593,13.374
"4594",4594,14.359
"4595",4595,15.629
"4596",4596,16.751
"4597",4597,11.264
"4598",4598,13.672
"4599",4599,13.814
"4600",4600,10.939
"4601",4601,12.885
"4602",4602,11.004
"4603",4603,16.522
"4604",4604,13.856
"4605",4605,12.2
"4606",4606,12.179
"4607",4607,13.209
"4608",4608,17.064
"4609",4609,16.884
"4610",4610,12.276
"4611",4611,16.463
"4612",4612,16.918
"4613",4613,12.875
"4614",4614,15.069
"4615",4615,14.119
"4616",4616,10.947
"4617",4617,13.312
"4618",4618,12.848
"4619",4619,12.084
"4620",4620,11.253
"4621",4621,15.256
"4622",4622,15.336
"4623",4623,14.335
"4624",4624,14.706
"4625",4625,14.911
"4626",4626,16.146
"4627",4627,11.563
"4628",4628,16.023
"4629",4629,16.284
"4630",4630,16.222
"4631",4631,14.881
"4632",4632,14.819
"4633",4633,16.318
"4634",4634,11.933
"4635",4635,12.659
"4636",4636,16.53
"4637",4637,16.68
"4638",4638,12.419
"4639",4639,15.906
"4640",4640,12.109
"4641",4641,16.034
"4642",4642,15.797
"4643",4643,15.499
"4644",4644,15.699
"4645",4645,16.613
"4646",4646,13.857
"4647",4647,15.456
"4648",4648,14.174
"4649",4649,12.999
"4650",4650,14.91
"4651",4651,14.87
"4652",4652,16.843
"4653",4653,15.543
"4654",4654,12.482
"4655",4655,16.169
"4656",4656,11.763
"4657",4657,16.397
"4658",4658,15.83
"4659",4659,14.114
"4660",4660,11.742
"4661",4661,13.724
"4662",4662,16.177
"4663",4663,11.087
"4664",4664,13.957
"4665",4665,11.71
"4666",4666,12.662
"4667",4667,16.629
"4668",4668,11.407
"4669",4669,13.632
"4670",4670,13.97
"4671",4671,16.967
"4672",4672,11.989
"4673",4673,14.076
"4674",4674,11.456
"4675",4675,11.866
"4676",4676,13.627
"4677",4677,13.393
"4678",4678,15.265
"4679",4679,15.544
"4680",4680,15.291
"4681",4681,12.683
"4682",4682,12.548
"4683",4683,11.996
"4684",4684,15.466
"4685",4685,13.092
"4686",4686,16.878
"4687",4687,14.13
"4688",4688,14.944
"4689",4689,13.665
"4690",4690,15.015
"4691",4691,13.844
"4692",4692,13.095
"4693",4693,13.444
"4694",4694,15.691
"4695",4695,12.403
"4696",4696,12.682
"4697",4697,15.921
"4698",4698,11.131
"4699",4699,11.162
"4700",4700,16.19
"4701",4701,13.315
"4702",4702,15.375
"4703",4703,15.821
"4704",4704,17.049
"4705",4705,16.826
"4706",4706,16.809
"4707",4707,12.065
"4708",4708,10.809
"4709",4709,14.032
"4710",4710,11.606
"4711",4711,11.434
"4712",4712,15.581
"4713",4713,13.015
"4714",4714,13.404
"4715",4715,14.206
"4716",4716,13.644
"4717",4717,14.926
"4718",4718,16.868
"4719",4719,12.504
"4720",4720,13.137
"4721",4721,15.675
"4722",4722,16.737
"4723",4723,17.1
"4724",4724,11.774
"4725",4725,14.876
"4726",4726,15.669
"4727",4727,13.886
"4728",4728,15.641
"4729",4729,11.994
"4730",4730,11.372
"4731",4731,11.654
"4732",4732,13.968
"4733",4733,13.2
"4734",4734,16.952
"4735",4735,15.942
"4736",4736,11.105
"4737",4737,11.177
"4738",4738,14.1
"4739",4739,15.4
"4740",4740,17.006
"4741",4741,13.129
"4742",4742,16.761
"4743",4743,16.765
"4744",4744,11.04
"4745",4745,12.856
"4746",4746,14.858
"4747",4747,11.63
"4748",4748,11.229
"4749",4749,13.624
"4750",4750,11.003
"4751",4751,13.785
"4752",4752,15.708
"4753",4753,16.96
"4754",4754,11.138
"4755",4755,15.324
"4756",4756,12.199
"4757",4757,12.106
"4758",4758,14.271
"4759",4759,11.377
"4760",4760,13.691
"4761",4761,12.358
"4762",4762,16.893
"4763",4763,11.72
"4764",4764,13.473
"4765",4765,12.045
"4766",4766,11.85
"4767",4767,13.893
"4768",4768,17
"4769",4769,13.504
"4770",4770,16.552
"4771",4771,14.086
"4772",4772,11.709
"4773",4773,14.459
"4774",4774,14.075
"4775",4775,14.65
"4776",4776,11.685
"4777",4777,16.027
"4778",4778,13.384
"4779",4779,12.824
"4780",4780,10.88
"4781",4781,13.228
"4782",4782,13.094
"4783",4783,14.458
"4784",4784,12.104
"4785",4785,11.001
"4786",4786,16.492
"4787",4787,15.7
"4788",4788,14.772
"4789",4789,11.541
"4790",4790,13.277
"4791",4791,12.955
"4792",4792,15.815
"4793",4793,13.461
"4794",4794,16.746
"4795",4795,16.971
"4796",4796,10.971
"4797",4797,12.359
"4798",4798,13.097
"4799",4799,13.295
"4800",4800,12.986
"4801",4801,15.034
"4802",4802,12.73
"4803",4803,12.387
"4804",4804,13.804
"4805",4805,11.688
"4806",4806,14.172
"4807",4807,13.829
"4808",4808,11.839
"4809",4809,15.749
"4810",4810,12.222
"4811",4811,11.746
"4812",4812,11.529
"4813",4813,14.78
"4814",4814,11.491
"4815",4815,14.328
"4816",4816,12.446
"4817",4817,11.272
"4818",4818,13.983
"4819",4819,14.017
"4820",4820,16.498
"4821",4821,16.859
"4822",4822,16.534
"4823",4823,12.736
"4824",4824,16.283
"4825",4825,11.032
"4826",4826,13.57
"4827",4827,11.553
"4828",4828,16.562
"4829",4829,13.991
"4830",4830,16.033
"4831",4831,14.268
"4832",4832,16.409
"4833",4833,15.692
"4834",4834,12.511
"4835",4835,15.494
"4836",4836,13.896
"4837",4837,11.369
"4838",4838,14.366
"4839",4839,16.261
"4840",4840,16.912
"4841",4841,12.626
"4842",4842,10.925
"4843",4843,17.023
"4844",4844,14.83
"4845",4845,14.61
"4846",4846,11.87
"4847",4847,12.688
"4848",4848,13.171
"4849",4849,15.577
"4850",4850,12.509
"4851",4851,12.745
"4852",4852,16.171
"4853",4853,14.394
"4854",4854,12.075
"4855",4855,10.861
"4856",4856,12.397
"4857",4857,13.744
"4858",4858,11.617
"4859",4859,11.803
"4860",4860,13.766
"4861",4861,16.811
"4862",4862,16.468
"4863",4863,13.89
"4864",4864,13.187
"4865",4865,14.759
"4866",4866,14.825
"4867",4867,14.154
"4868",4868,15.12
"4869",4869,13.576
"4870",4870,12.675
"4871",4871,15.174
"4872",4872,15.621
"4873",4873,16.933
"4874",4874,16.836
"4875",4875,12.952
"4876",4876,15.546
"4877",4877,14.56
"4878",4878,11.779
"4879",4879,13.456
"4880",4880,11.761
"4881",4881,14.959
"4882",4882,13.98
"4883",4883,13.756
"4884",4884,14.283
"4885",4885,14.707
"4886",4886,11.263
"4887",4887,12.452
"4888",4888,16.63
"4889",4889,13.894
"4890",4890,13.673
"4891",4891,12.48
"4892",4892,11.186
"4893",4893,14.416
"4894",4894,14.125
"4895",4895,15.948
"4896",4896,12.233
"4897",4897,13.953
"4898",4898,13.831
"4899",4899,16.395
"4900",4900,13.054
"4901",4901,12.739
"4902",4902,14.276
"4903",4903,13.166
"4904",4904,16.801
"4905",4905,11.939
"4906",4906,13.898
"4907",4907,14.915
"4908",4908,15.26
"4909",4909,16.331
"4910",4910,15.103
"4911",4911,11.085
"4912",4912,12.967
"4913",4913,15.825
"4914",4914,16.845
"4915",4915,10.818
"4916",4916,12.311
"4917",4917,14.823
"4918",4918,13.788
"4919",4919,13.274
"4920",4920,13.933
"4921",4921,14.884
"4922",4922,12.679
"4923",4923,14.161
"4924",4924,15.081
"4925",4925,12.977
"4926",4926,16.957
"4927",4927,17.035
"4928",4928,14.454
"4929",4929,15.429
"4930",4930,14.984
"4931",4931,14.871
"4932",4932,12.338
"4933",4933,14.988
"4934",4934,12.037
"4935",4935,16.151
"4936",4936,15.247
"4937",4937,14.455
"4938",4938,12.559
"4939",4939,16.246
"4940",4940,11.687
"4941",4941,12.602
"4942",4942,12.181
"4943",4943,16.611
"4944",4944,10.958
"4945",4945,13.089
"4946",4946,17.086
"4947",4947,14
"4948",4948,11.435
"4949",4949,16.769
"4950",4950,13.389
"4951",4951,11.652
"4952",4952,13.805
"4953",4953,13.586
"4954",4954,12.811
"4955",4955,13.349
"4956",4956,13.347
"4957",4957,15.996
"4958",4958,13.849
"4959",4959,12.75
"4960",4960,15.617
"4961",4961,12.963
"4962",4962,11.358
"4963",4963,11.735
"4964",4964,14.06
"4965",4965,16.196
"4966",4966,13.296
"4967",4967,13.61
"4968",4968,12.939
"4969",4969,13.162
"4970",4970,15.274
"4971",4971,14.495
"4972",4972,14.644
"4973",4973,16.934
"4974",4974,11.194
"4975",4975,13.992
"4976",4976,14.744
"4977",4977,14.233
"4978",4978,13.462
"4979",4979,16.516
"4980",4980,11.895
"4981",4981,13.548
"4982",4982,11.292
"4983",4983,16.793
"4984",4984,13.011
"4985",4985,15.811
"4986",4986,11.237
"4987",4987,14.537
"4988",4988,16.129
"4989",4989,13.88
"4990",4990,11.018
"4991",4991,11.234
"4992",4992,11.322
"4993",4993,14.64
"4994",4994,16.623
"4995",4995,15.496
"4996",4996,11.913
"4997",4997,13.966
"4998",4998,12.887
"4999",4999,15.101
"5000",5000,16.819
"5001",5001,23.612
"5002",5002,24.829
"5003",5003,27.24
"5004",5004,20.876
"5005",5005,24.744
"5006",5006,20.34
"5007",5007,26.606
"5008",5008,25.248
"5009",5009,24.74
"5010",5010,23.889
"5011",5011,27.117
"5012",5012,27.315
"5013",5013,19.805
"5014",5014,18.905
"5015",5015,20.057
"5016",5016,19.139
"5017",5017,17.655
"5018",5018,24.183
"5019",5019,19.931
"5020",5020,17.934
"5021",5021,27.26
"5022",5022,26.59
"5023",5023,18.621
"5024",5024,19.989
"5025",5025,21.354
"5026",5026,22.721
"5027",5027,17.57
"5028",5028,19.019
"5029",5029,18.002
"5030",5030,27.075
"5031",5031,20.719
"5032",5032,26.854
"5033",5033,23.111
"5034",5034,24.527
"5035",5035,18.813
"5036",5036,24.161
"5037",5037,22.629
"5038",5038,26.779
"5039",5039,23.841
"5040",5040,18.251
"5041",5041,19.706
"5042",5042,27.011
"5043",5043,22.063
"5044",5044,23.814
"5045",5045,22.484
"5046",5046,25.815
"5047",5047,19.929
"5048",5048,23.229
"5049",5049,25.305
"5050",5050,26.186
"5051",5051,18.823
"5052",5052,22.074
"5053",5053,25.105
"5054",5054,20.497
"5055",5055,22.501
"5056",5056,24.302
"5057",5057,19.238
"5058",5058,19.618
"5059",5059,24.648
"5060",5060,24.43
"5061",5061,23.861
"5062",5062,27.174
